# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.36, 0.0319375, -3.58243, 0.959192, 1.61802, -1.70599, -1.63095, 0.378627, 2.70663, 1.11746, 0.510188, 0.811243, 2.07124, -0.0562001, -0.403272, 0.905105, -1.53436, 0.0713662, -0.502037, -0.542871, -0.806961, -0.914029, -1.30222, -0.169183, -0.663792, -0.62819, -0.744563, -1.21243, -1.05005, -1.11595, -1.28123, -1.35229, -1.37732, -1.36286, -1.61698, -1.80675, -1.8626, -1.85439, -1.89301, -1.80246, -1.73054, -1.98244
0.37, 0.0319375, -2.07387, 0.88835, 1.64434, -1.09222, -1.85075, -0.000868817, 2.65945, 1.3548, 0.51167, 0.494919, 2.09717, 0.326233, -0.791899, 0.944056, -1.1283, -0.120933, -0.239005, -0.769125, -0.633102, -1.14795, -1.17071, -0.293204, -0.691442, -0.49423, -0.830906, -1.21554, -1.04962, -1.15625, -1.31084, -1.39625, -1.46325, -1.44261, -1.57767, -1.86507, -1.83765, -1.81909, -1.78617, -1.79795, -1.7356, -1.98098
0.38, 0.0319375, -2.72218, 0.806663, 1.664, -1.27967, -1.73635, -0.310613, 2.5888, 1.61106, 0.479588, 0.267009, 2.0664, 0.700037, -1.18944, 0.921207, -0.665757, -0.397463, -0.0214471, -0.997175, -0.445219, -1.3354, -0.921621, -0.468513, -0.667276, -0.382609, -0.961279, -1.09207, -0.993305, -1.07355, -1.21709, -1.32299, -1.35312, -1.35116, -1.41801, -1.76521, -1.73652, -1.7449, -1.69557, -1.73635, -1.68216, -1.85408
0.39, 0.0319375, -2.53498, 0.674566, 1.69101, -0.912758, -1.53585, -0.990939, 2.46816, 1.90405, 0.290379, 0.23992, 1.98272, 1.09221, -1.26781, 0.821275, -0.222512, -0.728989, 0.176072, -1.32392, -0.263875, -1.56967, -0.717101, -0.672274, -0.502743, -0.334263, -0.991563, -0.945022, -0.911527, -1.04254, -1.2441, -1.34619, -1.34816, -1.35811, -1.37998, -1.78187, -1.77084, -1.76123, -1.79175, -1.72452, -1.74346, -1.86136
0.4, 0.0319375, -2.3966, 0.587539, 1.70637, -0.896691, -1.95734, -1.00495, 2.34792, 2.09723, 0.234177, 0.145435, 1.85352, 1.37378, -1.3547, 0.695693, 0.0987824, -1.17124, 0.270434, -1.50394, -0.245928, -1.69932, -0.729468, -1.00944, -0.327157, -0.492623, -0.934322, -0.863269, -1.0235, -1.10992, -1.26832, -1.34802, -1.38199, -1.42824, -1.40485, -1.74684, -1.81166, -1.76007, -1.72395, -1.73068, -1.6958, -1.94782
0.41, 0.0319375, -3.33213, 0.486443, 1.71585, -0.753935, -1.87188, -1.44522, 2.19192, 2.24177, 0.161995, 0.273785, 1.68319, 1.53922, -1.27445, 0.53591, 0.316165, -1.5932, 0.279964, -1.30479, -0.297672, -1.47899, -0.823904, -1.29809, -0.221216, -0.734961, -0.816032, -0.794103, -1.16768, -1.10641, -1.29732, -1.38283, -1.36998, -1.44783, -1.41727, -1.69333, -1.7727, -1.73234, -1.68744, -1.71555, -1.64488, -1.88047
0.42, 0.0319375, -2.36925, 0.342548, 1.72408, -0.503652, -1.82065, -1.62232, 1.99908, 2.37428, 0.0911302, 0.396077, 1.45975, 1.73655, -1.43737, 0.386804, 0.524961, -1.82091, 0.224914, -0.872969, -0.488365, -1.04264, -0.915954, -1.29799, -0.170135, -0.82628, -0.643589, -0.795116, -1.08262, -1.06976, -1.23595, -1.2638, -1.29584, -1.41768, -1.37657, -1.59303, -1.79997, -1.66076, -1.68243, -1.65925, -1.66161, -1.76138
0.43, 0.0319375, -2.79621, 0.223364, 1.72945, -0.311503, -2.60223, -1.14297, 1.74484, 2.49698, 0.246401, 0.46502, 1.22525, 1.92158, -0.945001, 0.110436, 0.6994, -1.87485, 0.0854031, -0.461023, -0.646752, -0.675708, -1.08435, -1.01585, -0.215131, -0.810788, -0.407693, -0.888569, -1.02552, -1.02531, -1.11737, -1.22675, -1.26176, -1.34902, -1.37192, -1.42447, -1.81439, -1.6944, -1.71926, -1.72039, -1.71276, -1.87295
0.44, 0.0319375, -2.31512, 0.10617, 1.72856, -0.231443, -1.94377, -1.86859, 1.46205, 2.56101, 0.452601, 0.485462, 0.864712, 2.01567, -0.712314, -0.241334, 0.830803, -1.75264, -0.164885, -0.204146, -1.05802, -0.479216, -1.41941, -0.916427, -0.471592, -0.773739, -0.377855, -1.05485, -0.968095, -1.03636, -1.14327, -1.29456, -1.32557, -1.41117, -1.4513, -1.40723, -1.8354, -1.82837, -1.77441, -1.85217, -1.748, -2.00865
0.45, 0.0319375, -3.31787, -0.0376195, 1.72729, -0.196108, -2.43478, -1.42202, 1.11608, 2.59531, 0.67068, 0.562376, 0.477484, 2.06787, -0.34412, -0.636394, 0.880684, -1.46905, -0.427004, -0.0288906, -1.38698, -0.355025, -1.65008, -0.814197, -0.778814, -0.621963, -0.55345, -1.00664, -0.932983, -1.00496, -1.21141, -1.32704, -1.34469, -1.43719, -1.50561, -1.52883, -1.80161, -1.77679, -1.77092, -1.78587, -1.75854, -1.96097
