# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.32, 0.0319375, -0.774964, -0.827461, -1.63554, -1.92559, -2.79804, -1.90897, -1.93022, -2.13014, -1.74874, -1.77731, -2.61662, -1.96663, -2.29438, -1.92049, -1.839, -2.01344, -1.98992, -1.75081, -1.94442, -2.82677, -2.09936, -2.18724, -2.0681, -2.0173, -2.20776, -1.88216, -2.90332, -2.98088, -2.55354, -2.40891, -2.66205, -2.15461, -2.51804, -2.42447, -2.64959, -2.59324, -2.61952, -2.78616, -3.15258, -3.50443
0.33, 0.0319375, -0.0112741, -0.904573, -1.79338, -1.89338, -2.6084, -1.89473, -1.70401, -1.38121, -1.51651, -1.79494, -2.72692, -2.5747, -2.20311, -1.57652, -1.96304, -2.41043, -2.51629, -2.05344, -1.93046, -2.30309, -2.33458, -2.16405, -2.11356, -2.24129, -2.17018, -2.36922, -3.0777, -2.75558, -2.64758, -2.62313, -2.7426, -2.36355, -2.47171, -2.32032, -2.50029, -2.43582, -2.73032, -2.89942, -3.04391, -3.24147
0.34, 0.0319375, -1.33007, -0.321188, -0.980196, -2.68078, -2.63491, -2.29274, -1.26115, -1.54829, -1.77973, -1.99631, -2.16751, -2.29335, -2.60734, -1.80265, -2.03039, -2.16159, -2.06211, -1.99583, -2.04065, -1.99993, -2.45471, -2.31595, -2.161, -2.54764, -2.94486, -2.79376, -2.97658, -2.57487, -2.22757, -2.25138, -2.38088, -2.358, -2.26571, -2.53131, -2.52425, -2.62605, -2.60264, -2.63992, -2.81106, -2.99462
0.35, 0.0319375, 0.162623, 0.0521933, -0.954785, -2.20562, -2.50763, -1.8109, -1.4491, -2.37752, -2.27325, -2.0021, -1.96421, -2.28334, -2.50785, -2.14995, -2.13322, -2.04632, -1.856, -2.20993, -2.78399, -2.64666, -2.07538, -2.77583, -2.44921, -2.60965, -2.70821, -2.5407, -2.45249, -2.01567, -2.37068, -2.19661, -2.34224, -2.23341, -2.53182, -2.6207, -2.52532, -2.74619, -2.94281, -2.85437, -2.88298, -3.21203
0.36, 0.0319375, 0.183989, -0.137962, -0.834049, -1.69236, -1.94363, -1.99372, -2.01832, -3.06714, -2.51594, -2.50435, -2.15577, -2.33908, -2.53043, -2.29596, -2.43217, -2.55772, -2.29595, -2.57652, -2.54138, -2.48307, -2.21563, -2.34024, -2.01048, -2.38665, -2.72298, -2.8298, -2.28878, -2.25995, -2.4818, -2.14704, -2.47122, -2.3791, -2.36028, -2.57857, -2.6122, -2.54089, -2.75087, -3.03479, -2.71944, -3.36476
0.37, 0.0319375, -0.776974, -0.724844, -0.833592, -1.72551, -1.94157, -2.08618, -1.38658, -3.04878, -1.85962, -2.00815, -1.84549, -1.9485, -1.86912, -1.92177, -2.48168, -2.35366, -2.01825, -2.39974, -2.58723, -2.71693, -2.50246, -2.44612, -2.49893, -2.49546, -2.68785, -2.80716, -2.49917, -2.64394, -2.60105, -2.47466, -2.44785, -2.49103, -2.52422, -2.76651, -2.52704, -2.47194, -2.69762, -2.86532, -2.60899, -3.09645
0.38, 0.0319375, -0.0951144, -0.600903, -1.37709, -1.73973, -2.00653, -1.80105, -1.3312, -2.22851, -2.03687, -2.1441, -2.16254, -2.45349, -2.91181, -1.86359, -2.1473, -2.53207, -2.21303, -2.22722, -1.97438, -2.3485, -2.54682, -1.76738, -2.38813, -2.9043, -2.4849, -2.80692, -2.92057, -2.63695, -2.23398, -2.18418, -2.46257, -2.2373, -2.34276, -2.42793, -2.71471, -2.75779, -2.8139, -2.7498, -2.84622, -3.25128
0.39, 0.0319375, 0.345275, -0.927441, -2.19659, -2.2404, -2.16256, -2.92101, -1.7491, -1.36715, -2.20733, -2.16784, -2.26485, -2.21105, -2.42319, -1.94227, -2.16898, -2.41562, -2.23115, -2.06403, -1.70321, -2.44823, -2.4616, -1.73387, -2.15459, -2.49369, -2.42366, -2.78441, -2.82371, -2.1137, -2.24309, -2.30924, -2.42578, -2.25899, -2.46256, -2.44848, -2.82393, -2.72156, -2.61348, -2.75712, -2.77775, -3.16681
0.4, 0.0319375, -0.75062, -1.43285, -2.41467, -2.67953, -2.58507, -2.743, -1.74545, -1.3144, -2.04697, -1.94171, -1.98978, -1.7306, -2.24867, -1.98249, -2.26599, -2.85755, -1.91739, -1.92356, -2.02357, -1.99052, -2.08526, -2.07325, -2.16635, -2.36155, -2.5904, -2.6576, -2.40788, -2.3891, -2.87719, -2.62622, -2.64866, -2.41754, -2.56355, -2.61103, -2.77586, -2.90655, -2.52472, -2.72391, -2.7249, -3.03728
0.41, 0.0319375, 0.182454, -0.90333, -2.20854, -1.62203, -1.476, -1.74325, -1.67464, -1.97844, -1.52732, -2.23147, -1.9121, -2.32271, -2.13666, -2.19123, -2.39435, -2.43725, -2.74211, -2.19502, -2.17852, -2.60356, -2.51116, -2.60678, -2.52643, -2.73452, -2.82238, -2.44918, -2.2813, -2.65508, -2.61254, -2.0233, -2.46029, -2.54952, -2.43389, -2.49865, -2.37378, -2.69789, -2.58635, -2.72033, -2.56754, -2.99727
