# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.35, 0.0319375, -4.48303, -3.62051, -3.07399, -4.29379, -5.4398, -5.12496, -4.76291, -5.00483, -4.84638, -4.56856, -4.2024, -4.90719, -4.92107, -4.56554, -3.9982, -4.31798, -3.92508, -4.52857, -4.23327, -4.37094, -4.59875, -4.35, -3.79884, -3.81842, -4.22499, -4.53819, -4.77606, -4.18894, -4.1359, -3.85589, -4.00453, -4.12675, -3.97123, -3.80622, -4.05064, -3.92255, -3.96787, -4.48364, -4.10575, -3.80433
0.36, 0.0319375, -4.03966, -3.90505, -3.06571, -3.87038, -4.15999, -4.61821, -4.29539, -5.15034, -4.61749, -4.21449, -4.40262, -5.03125, -4.68837, -4.2425, -3.7481, -4.23737, -4.17816, -4.16258, -3.81031, -4.2603, -4.22387, -4.66029, -4.26039, -4.11134, -3.89593, -4.51766, -4.58808, -4.19391, -4.00472, -3.8541, -3.87166, -3.98129, -4.01152, -3.75255, -4.07758, -3.91049, -3.77986, -4.24282, -4.00695, -3.9262
0.37, 0.0319375, -3.64463, -3.40632, -2.92531, -3.54606, -3.51053, -3.84888, -3.85645, -4.99917, -4.139, -4.0823, -4.07086, -4.56234, -4.10943, -3.85437, -4.2054, -4.60904, -4.36164, -4.98786, -3.99137, -3.7748, -4.32468, -4.39984, -4.32298, -4.54078, -4.21681, -4.29422, -4.59283, -4.48007, -4.26706, -3.93432, -3.77043, -3.93875, -3.97243, -3.67888, -4.29984, -4.17383, -3.94669, -4.15249, -4.00612, -4.2036
0.38, 0.0319375, -3.75129, -3.38374, -3.46119, -4.32991, -4.39091, -3.94604, -4.02791, -4.7018, -3.67711, -3.71066, -4.06762, -4.16437, -3.93007, -3.80481, -3.99648, -4.3297, -4.22565, -4.559, -4.08875, -3.88688, -4.42288, -4.50866, -4.04625, -4.04029, -4.34505, -4.68605, -4.28156, -4.61276, -4.6661, -3.99005, -3.70937, -3.92133, -3.92042, -3.58634, -4.18846, -4.00944, -4.0116, -4.03589, -4.21709, -4.16704
0.39, 0.0319375, -3.77203, -3.56883, -3.86047, -4.98064, -5.44849, -4.45121, -3.66679, -4.7911, -4.24371, -4.23211, -4.08583, -4.04429, -4.41959, -4.3183, -4.19215, -4.34169, -4.23938, -4.42916, -3.84356, -3.8577, -4.39755, -4.41787, -3.86226, -4.11555, -4.0225, -4.32549, -4.00283, -4.33601, -4.07141, -3.65237, -3.52972, -4.00716, -4.20346, -3.84055, -3.90024, -4.2189, -4.09452, -3.83949, -4.02154, -4.28712
0.4, 0.0319375, -3.9209, -3.55538, -3.09343, -4.20344, -6.29016, -4.57098, -4.10622, -4.77273, -3.96561, -3.91212, -3.6486, -3.8749, -3.77409, -4.28106, -4.09354, -4.60769, -3.96749, -3.99952, -4.63001, -3.97587, -4.47873, -3.93716, -3.70402, -3.77085, -3.80532, -4.18567, -3.98466, -4.10454, -3.74582, -3.9532, -3.99035, -3.85639, -4.46948, -4.27289, -4.18766, -4.08229, -4.19896, -4.17003, -4.21529, -4.08283
0.41, 0.0319375, -4.08926, -3.39052, -3.46336, -3.97194, -5.11916, -4.41983, -4.19894, -4.80772, -3.87547, -3.84981, -3.91238, -3.72387, -3.41577, -4.05678, -3.98588, -4.24731, -3.55926, -3.80338, -4.30985, -3.65446, -4.28667, -3.93094, -3.69206, -3.7177, -3.97565, -4.32455, -4.42555, -4.34661, -4.10301, -4.07611, -4.14879, -3.92305, -4.278, -4.19981, -4.13498, -4.25439, -4.31397, -4.19874, -4.36453, -4.18522
0.42, 0.0319375, -3.86643, -3.43942, -3.49975, -3.19824, -3.88574, -3.85323, -3.82652, -4.28931, -4.29623, -4.00842, -4.19747, -3.71364, -3.7186, -4.18078, -5.1072, -4.55916, -4.43001, -4.27038, -4.91647, -3.75179, -4.32368, -4.4225, -4.01928, -3.97568, -4.20923, -3.99475, -4.26707, -4.33498, -4.15557, -3.98319, -3.98189, -4.00155, -4.19537, -4.22575, -4.03789, -4.28396, -4.48161, -4.43159, -4.39427, -4.34284
0.43, 0.0319375, -3.20865, -3.25193, -3.86322, -3.2042, -3.50833, -3.6479, -3.82951, -4.67101, -3.74729, -3.76583, -4.23807, -4.18422, -3.60069, -3.72692, -4.49787, -3.93638, -3.98621, -4.1586, -4.37125, -4.38415, -4.10095, -4.23417, -3.85866, -4.13585, -3.99809, -3.97615, -4.0015, -3.57285, -4.22589, -4.19303, -3.88828, -3.78948, -3.92699, -4.30269, -3.87566, -4.08484, -4.14462, -4.45349, -4.26597, -4.44669
0.44, 0.0319375, -3.85883, -2.52324, -2.95598, -4.01381, -4.64793, -3.28642, -3.19014, -4.19772, -3.72585, -3.77604, -4.0349, -3.99165, -3.67403, -3.67206, -3.76704, -3.5976, -3.31795, -3.60375, -3.43483, -3.50773, -3.31947, -3.57626, -3.61041, -3.36244, -3.23546, -3.53138, -3.42668, -2.80114, -3.75704, -3.53216, -3.23205, -3.2714, -3.02239, -3.20456, -3.37089, -3.88363, -3.64242, -3.72367, -3.46492, -3.66416
