# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.42, 0.0319375, -2.17271, -2.6184, -3.06797, -3.36585, -3.61496, -3.39492, -3.10751, -3.32859, -3.14535, -3.10614, -3.1072, -2.89384, -2.85252, -2.69649, -2.71651, -2.66504, -2.49029, -2.3181, -2.17879, -2.15217, -1.95101, -1.6515, -1.5593, -1.3375, -1.01517, 1.04306, 4.48753, 2.5111, -0.842601, -1.31072, -1.33275, -1.5324, -1.65633, -1.90146, -2.12655, -0.285152, 0.644427, -1.18988, -1.53207, -1.36704
0.43, 0.0319375, -1.7486, -2.16021, -3.57759, -4.367, -4.2839, -4.63962, -4.19018, -4.35203, -3.94338, -4.31446, -4.0453, -4.01294, -3.84129, -3.50538, -3.52142, -3.42056, -3.32714, -2.75791, -2.91254, -3.09574, -2.74657, -2.54086, -2.4466, -2.2075, -1.26974, 1.51384, 4.48448, 2.68553, -0.993378, -1.81208, -1.65152, -1.83784, -1.93549, -2.04091, -1.99875, -0.24826, 0.630507, -1.25874, -1.63413, -1.64474
0.44, 0.0319375, -1.69821, -3.03574, -2.96889, -3.17197, -3.28883, -3.09167, -2.82429, -3.00189, -2.84944, -2.78458, -2.8129, -2.57955, -2.55627, -2.41464, -2.39508, -2.31244, -2.17263, -2.03053, -1.94218, -1.86832, -1.65645, -1.45385, -1.19851, -0.974074, -0.557707, 1.61694, 4.37882, 2.83431, -0.316972, -0.870949, -1.09651, -1.52365, -1.73208, -1.78588, -1.9459, -0.31716, 0.611031, -1.12898, -1.73607, -1.61213
0.45, 0.0319375, -1.62818, -2.15187, -3.05886, -3.31662, -3.55545, -3.2085, -2.96887, -3.16683, -3.02483, -2.95811, -2.95149, -2.72497, -2.77527, -2.50364, -2.57347, -2.48908, -2.31157, -2.09742, -2.06531, -1.9896, -1.79578, -1.59861, -1.30851, -1.06696, -0.759809, 1.23209, 4.2228, 2.66812, -0.475074, -1.03002, -1.21291, -1.42667, -1.62053, -1.80782, -1.88587, -0.422914, 0.495376, -1.56864, -1.83805, -1.64108
0.46, 0.0319375, -2.13824, -2.49122, -3.21956, -3.80197, -4.70496, -3.82024, -3.88012, -4.09565, -3.86389, -3.94527, -3.82186, -3.56909, -3.70257, -3.34087, -3.4759, -3.38494, -3.24328, -3.03587, -2.91188, -2.87431, -2.59789, -2.2921, -2.24622, -1.83969, -1.58897, 1.11359, 3.82991, 2.32311, -1.20639, -1.80567, -1.84713, -1.84576, -1.99293, -2.16231, -2.36006, -0.626622, 0.256288, -2.21408, -2.37975, -2.31962
0.47, 0.0319375, -2.5408, -4.22555, -3.93779, -4.29658, -5.13539, -4.15888, -4.6847, -4.61727, -4.44659, -4.7612, -4.93097, -4.57224, -4.32974, -4.10714, -3.94263, -3.94605, -3.77854, -3.56094, -3.31587, -3.22364, -3.0375, -2.48647, -2.40252, -2.06129, -1.62615, 0.625148, 3.46357, 2.12309, -1.20655, -1.65674, -1.75699, -1.8569, -1.95793, -2.03091, -2.19764, -0.837534, -0.0266964, -2.08256, -2.22368, -2.06283
0.48, 0.0319375, -2.40462, -3.24437, -3.58843, -5.00889, -5.51762, -4.34929, -4.47292, -4.98063, -4.4668, -4.55379, -4.47783, -4.18757, -4.27344, -3.90843, -3.9487, -3.89084, -3.75714, -3.49406, -3.25089, -3.30845, -3.0233, -2.74784, -2.44905, -2.17015, -1.71136, 0.451876, 3.1139, 1.82213, -1.33128, -1.69021, -1.86316, -1.93485, -2.00999, -2.20832, -2.37814, -1.21828, -0.457045, -2.17857, -2.27434, -2.21822
0.49, 0.0319375, -2.36434, -4.02791, -3.53034, -3.78513, -4.86628, -4.28893, -4.23872, -4.23609, -4.29284, -4.28367, -4.32108, -4.08104, -4.04974, -3.86365, -3.79902, -3.83337, -3.55631, -3.3783, -3.32513, -3.22703, -2.96389, -2.64782, -2.47607, -2.25088, -1.54933, 0.155124, 2.55754, 1.50591, -1.62362, -1.99613, -2.29877, -2.28507, -2.41568, -2.60461, -2.86242, -1.58559, -0.643418, -2.42867, -2.50334, -2.64038
0.5, 0.0319375, -2.79789, -3.00584, -3.4012, -3.49712, -4.09962, -3.44414, -3.47377, -3.69217, -3.54208, -3.46861, -3.51741, -3.27272, -3.24806, -3.04648, -3.03166, -3.05246, -2.84006, -2.64509, -2.6201, -2.55825, -2.38411, -2.09315, -1.82896, -1.63659, -0.987278, 1.33979, 3.0593, 2.02008, -0.739026, -1.69916, -1.96465, -2.10374, -2.2413, -2.51325, -2.61777, -1.48127, -0.596946, -2.0517, -2.16293, -2.40084
0.51, 0.0319375, -2.50168, -2.71422, -3.0449, -4.01968, -4.65833, -3.99788, -4.10441, -4.27035, -4.1, -4.09509, -4.0028, -3.85987, -3.94191, -3.22286, -3.27519, -3.63705, -3.40202, -2.90677, -2.89505, -2.99621, -2.81265, -2.37657, -1.93552, -1.81135, -0.922198, 1.81317, 3.85543, 2.39577, -0.606815, -1.86087, -1.93082, -1.91009, -1.92823, -2.20385, -2.02299, -0.726057, 0.265655, -1.65556, -1.5213, -1.73028
