# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.42, 0.0319375, 0.598793, 0.0515961, -0.109297, -0.00374607, -0.664992, -0.648159, -0.693224, -1.45426, -0.875181, -1.16516, -1.32542, -1.21126, -1.51256, -1.52031, -0.834928, -0.457882, -0.29984, -1.1925, -0.754587, -0.351971, -0.433091, -0.428296, -0.660199, -0.378405, -0.0774336, -0.339686, 0.136518, -0.0777786, 0.164616, 0.0856216, 0.196263, -0.0215946, -0.119792, -0.419253, -0.895663, -0.967843, -1.01652, -0.906143, -0.88426, -1.03609
0.43, 0.0319375, 0.454857, -0.734439, 0.149417, -0.116774, -0.873446, -0.996385, -0.974141, -0.378523, -0.338145, -0.917876, -1.48693, -1.43778, -0.869424, -1.48209, -0.883892, -0.668262, -0.510581, -0.811017, -0.511164, -0.152721, 0.0223487, -0.290713, -0.718001, -0.410293, -0.209626, -0.161613, 0.263413, 0.00323653, 0.240731, 0.0499044, 0.299188, 0.0338326, -0.0273937, -0.306623, -0.514252, -0.691741, -0.918442, -1.13932, -1.07659, -1.06296
0.44, 0.0319375, 0.206815, -0.100492, -0.0249542, -0.771766, -1.72923, -1.23552, -1.91332, -0.476106, -0.659717, -1.20095, -2.11355, -1.71581, -1.45, -1.01977, -1.47657, -0.738796, 0.125783, -0.334555, -0.157908, -0.217772, -0.206841, -0.435209, -0.680883, -0.582763, -0.311942, 0.241247, 0.255043, 0.0401824, 0.417867, 0.182132, 0.359253, 0.277053, -0.355541, -0.526835, -0.588163, -0.522759, -0.928316, -1.13288, -1.09167, -1.37917
0.45, 0.0319375, 0.692361, -0.860913, -0.247725, -0.863571, -1.49412, -0.989495, -1.46337, -1.03616, -1.93988, -1.35707, -1.36148, -1.68676, -1.40357, -0.858335, -1.78234, -0.793436, -0.289432, -0.9221, -0.47209, -0.459098, -0.0456507, -0.685671, -0.575955, -0.50401, -0.240866, -0.0136091, 0.0305475, 0.062815, 0.144644, -0.234635, 0.304021, 0.379893, -0.146984, -0.648095, -1.02951, -1.04659, -0.994784, -0.853524, -0.899725, -1.12495
0.46, 0.0319375, 0.882057, 0.129834, -0.84135, -1.57409, -0.921923, -1.41233, -0.922981, -1.05013, -1.21755, -1.79088, -1.08893, -0.956887, -0.820111, -0.442474, -1.28096, -1.06658, -0.912608, -1.12492, -0.377441, 0.0108247, 0.303114, -0.564064, -0.836674, -0.335918, -0.411761, -0.506874, 0.015943, -0.306173, -0.289435, -0.0882317, 0.419945, 0.306979, 0.000995498, -0.813739, -1.20552, -1.10731, -0.7534, -0.896454, -1.05189, -1.38048
0.47, 0.0319375, 0.0551449, -0.0579146, -0.604015, -0.848337, -1.81192, -1.3736, -0.964812, -0.994962, -1.12858, -2.08831, -1.81626, -0.968335, -0.979333, -0.956295, -1.19929, -1.44311, -0.755875, -1.12188, -0.619827, -0.376065, 0.275812, -0.415629, -1.11478, -0.515709, -0.92459, -0.894341, 0.236491, 0.0481796, -0.23159, -0.149203, 0.2498, 0.226122, -0.197372, -1.02667, -0.9888, -1.26416, -0.89909, -0.992249, -1.07043, -1.22077
0.48, 0.0319375, -0.358074, -0.303828, -0.545565, -1.41964, -2.66175, -1.38137, -0.854834, -1.54898, -0.941196, -1.1181, -1.34713, -1.43582, -1.36013, -1.066, -1.47503, -0.808684, -0.234804, -1.08395, -1.06173, -0.336671, 0.387061, -0.490994, -0.993152, -0.719672, -0.779047, -0.721872, -0.139727, 0.131838, -0.0350087, -0.0153489, 0.307941, 0.0548588, -0.548152, -0.505037, -0.952022, -1.23777, -1.16641, -0.821493, -0.886137, -1.34821
0.49, 0.0319375, -0.390782, -0.687713, -0.524615, -1.12358, -2.83468, -1.70504, -1.03527, -1.03751, -0.935726, -1.56489, -1.18727, -1.1169, -1.14854, -0.986993, -0.932068, -1.21121, -0.897455, -0.783824, -0.676628, -0.336136, -0.0585241, -0.896836, -1.00859, -0.637254, -0.734204, -0.422498, -0.41013, -0.257867, 0.22131, -0.099167, 0.310957, 0.188447, -0.801943, -0.578149, -0.666858, -0.814829, -1.00834, -1.07571, -1.04299, -1.09418
0.5, 0.0319375, -0.0196858, -0.0564096, -0.540941, -2.12637, -1.75419, -2.07167, -1.45389, -0.898913, -0.966607, -1.35528, -1.24975, -1.13937, -0.916027, -1.05363, -1.02336, -0.727388, -0.573558, -0.659945, -0.67129, -0.669444, -0.00224771, -0.829062, -0.92226, -0.47521, -0.515213, -0.160845, -0.063199, 0.0947775, 0.281554, -0.0153555, 0.130198, 0.149116, -0.429935, -0.809619, -0.71647, -0.954351, -1.22837, -1.14968, -1.25433, -1.57585
0.51, 0.0319375, -0.351986, -0.548912, -0.96937, -1.42262, -1.46169, -2.29512, -1.08514, -0.518649, -1.10903, -1.86048, -1.3794, -1.17895, -1.26002, -0.927822, -1.56525, -0.480009, -0.124646, -0.158396, -0.369456, -0.792923, -0.55741, -0.715047, -1.04598, -0.858374, -0.586554, -0.0658788, -0.333743, -0.0327039, -0.0394738, 0.211874, -0.0339181, -0.032804, -0.178258, -0.587449, -0.74327, -1.10907, -1.12946, -0.985268, -1.25493, -1.7112
0.52, 0.0319375, 0.56635, -0.548741, -1.13616, -1.43667, -1.16619, -1.6448, -0.782345, -0.889212, -1.1036, -1.46223, -1.67909, -1.56448, -1.15547, -1.11912, -1.14429, -0.784405, -0.218133, -0.332522, -0.555749, -0.273344, -0.504261, -0.891013, -0.542892, -1.13308, -0.915873, -0.864643, -0.247504, -0.451752, -0.403299, -0.241796, 0.413049, 0.106786, -0.465189, -0.375808, -0.693503, -1.2728, -1.00208, -0.962677, -1.04738, -1.52297
