# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.34, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.88566, -7.69456, -7.1812, -6.2295, -4.77128, 3.18515, 2.08751, -5.71538, -6.54465, -7.16329, -7.60234, -7.93865, -8.01903, -8.05905, -8.05905, -8.05905, -7.76438, -7.21185, -6.49626, -7.22919, -7.70782, -7.64429, -7.68799, -7.77638, -6.86453, -6.16549, -6.96537, -7.54644, -7.52908, -6.69969, -5.9561, -6.85003
0.35, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.98899, -7.79393, -7.24345, -6.24656, -4.76207, 3.18513, 2.0875, -5.73969, -6.55781, -7.13539, -7.5443, -7.92772, -8.04073, -8.05905, -8.05905, -8.05905, -7.59198, -7.01239, -6.35017, -6.98132, -7.59101, -7.78386, -7.73487, -7.76068, -6.84181, -6.27405, -6.83366, -7.72832, -7.51334, -6.86428, -5.79827, -6.82603
0.36, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.61455, -7.24558, -6.27891, -4.75566, 3.18518, 2.08756, -5.75325, -6.55692, -7.099, -7.54958, -7.91672, -7.81672, -8.05905, -7.91493, -8.05905, -7.92087, -6.74774, -6.1315, -6.91131, -7.68495, -7.51447, -7.4556, -7.68954, -6.99632, -5.88144, -6.76897, -7.32002, -7.59625, -6.9303, -6.02573, -6.84196
0.37, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.79745, -7.44046, -7.20554, -6.30922, -4.75169, 3.1852, 2.08757, -5.73265, -6.52416, -7.21314, -7.52079, -7.59181, -8.00978, -8.05905, -8.05905, -8.02511, -7.64097, -6.74313, -6.15603, -6.73419, -7.76761, -7.71552, -7.952, -7.42084, -6.85995, -6.05986, -6.56897, -7.52938, -7.46611, -7.02451, -6.08711, -6.64946
0.38, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.73454, -7.78618, -7.1186, -6.28756, -4.74811, 3.18512, 2.08749, -5.74432, -6.54453, -7.06594, -7.57286, -7.72067, -7.97429, -8.05905, -8.05905, -7.4306, -7.63898, -7.15296, -6.67472, -6.95746, -7.7379, -7.79482, -8.05905, -7.4391, -7.03081, -6.15572, -6.49945, -7.47293, -7.48725, -6.93538, -5.95715, -6.6737
0.39, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.72034, -7.17171, -6.27779, -4.74569, 3.18515, 2.08753, -5.74163, -6.55894, -7.13111, -7.63608, -7.97451, -8.03926, -8.0266, -8.05905, -7.80969, -7.91592, -7.14541, -6.77292, -7.11637, -7.91645, -7.98068, -8.05905, -7.66832, -7.10123, -6.05139, -6.90878, -7.55532, -7.4582, -6.82168, -5.79249, -6.76162
0.4, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.99397, -7.74655, -7.17164, -6.24531, -4.74616, 3.18515, 2.08753, -5.74414, -6.55376, -7.15179, -7.59351, -7.99597, -8.05905, -7.85343, -7.88472, -8.05905, -7.69837, -7.36521, -6.60096, -6.96644, -7.69127, -7.48088, -7.54175, -7.3526, -6.89241, -5.97864, -6.8405, -7.20106, -7.08398, -6.70728, -5.7387, -6.92055
0.41, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.00715, -7.80913, -7.14225, -6.27565, -4.74907, 3.18517, 2.08755, -5.72184, -6.53934, -7.15823, -7.60199, -7.90922, -7.9795, -7.81774, -7.86156, -8.05905, -7.79838, -6.91582, -6.36579, -6.90221, -7.48155, -7.42173, -7.19968, -7.24327, -6.81674, -5.98667, -6.60498, -6.98577, -6.80689, -6.57481, -5.71266, -6.73049
0.42, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.6894, -7.12237, -6.32208, -4.74873, 3.18519, 2.08755, -5.73331, -6.54879, -7.15492, -7.63063, -7.9741, -8.05905, -8.05905, -8.05905, -8.05905, -7.66793, -6.92519, -6.29581, -6.7549, -7.59393, -7.82128, -7.5126, -7.3956, -6.85772, -5.78296, -6.73045, -7.48562, -7.38293, -6.73208, -5.87097, -6.82613
0.43, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.99933, -7.62472, -7.28266, -6.25476, -4.75531, 3.18515, 2.08753, -5.71612, -6.51687, -7.15169, -7.56756, -7.90586, -8.05905, -8.05905, -8.05905, -8.05905, -7.86196, -7.04305, -6.41047, -6.92211, -7.72308, -7.95211, -7.80819, -7.79104, -7.16248, -6.10825, -6.84067, -7.43959, -7.56857, -7.00999, -6.16604, -6.97164
0.44, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.68967, -7.16405, -6.24947, -4.75754, 3.18515, 2.08752, -5.73487, -6.5222, -7.12285, -7.55362, -7.88439, -8.05905, -7.94998, -8.05905, -8.05905, -8.05905, -7.2392, -6.50316, -6.80058, -7.61909, -7.69809, -7.58271, -7.7847, -7.2364, -6.26633, -7.07089, -7.4772, -7.53171, -7.02673, -6.05697, -6.9768
0.45, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.81115, -7.17001, -6.25431, -4.75441, 3.18518, 2.08755, -5.7549, -6.55014, -7.14111, -7.54355, -7.72042, -7.69627, -7.62647, -8.00922, -8.05905, -7.84922, -7.06623, -6.52272, -7.04761, -7.64124, -7.33623, -6.92682, -7.342, -6.85086, -5.76998, -6.85913, -7.1083, -6.97912, -6.78672, -5.77772, -6.59999
0.46, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.99186, -7.79255, -7.19166, -6.28379, -4.74997, 3.18518, 2.08756, -5.73625, -6.54615, -7.11371, -7.63911, -7.75345, -7.82489, -7.64686, -8.03555, -8.05905, -7.57569, -7.22194, -6.71478, -6.98824, -7.5883, -7.4099, -7.10681, -7.38088, -6.72163, -5.92894, -6.74913, -7.25556, -6.96286, -6.56672, -5.65045, -6.88772
0.47, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.71276, -7.1736, -6.32469, -4.75365, 3.18517, 2.08752, -5.73882, -6.52856, -7.17394, -7.53341, -7.9534, -8.05905, -8.05905, -8.0549, -8.05905, -7.79803, -7.38878, -6.60005, -7.19135, -7.53121, -7.53912, -7.56036, -7.433, -6.71798, -5.96639, -6.90125, -7.11047, -7.05912, -6.62859, -5.87602, -6.94245
