# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.37, 0.0319375, 1.04146, 0.772674, 0.760716, 1.04251, 0.323686, 1.2942, 1.2248, 1.56057, 2.17239, 2.007, 0.136759, 1.25336, 1.49996, 1.07147, 1.51526, 2.14866, 2.19432, 2.30272, 2.24555, 2.37235, 2.18743, 2.48636, 1.42867, 0.58136, 1.54412, 1.40406, 0.775877, 0.497403, 2.02299, 3.80173, 3.5881, 2.92455, 2.92264, 2.87473, 3.44291, 3.40673, 3.76149, 2.44614, 1.49601, 1.31239
0.38, 0.0319375, 1.32385, 0.373967, 0.133143, 0.313849, -0.303404, 0.964213, 1.40466, 1.51471, 1.88155, 2.02565, 0.98162, 1.41618, 1.3174, 1.09637, 0.891698, 1.84507, 1.88967, 2.19413, 2.43239, 2.5431, 2.317, 2.42706, 1.2672, 0.426154, 1.34149, 1.29815, 0.638079, 0.864382, 1.88436, 3.71557, 3.32718, 2.92603, 3.34637, 3.14939, 3.49449, 3.44341, 3.47823, 2.34906, 1.17163, 0.894921
0.39, 0.0319375, 1.3614, 0.9102, 0.138907, 0.761228, -0.423531, 0.875522, 1.5925, 1.6596, 1.51552, 2.12549, 0.831409, 1.32655, 1.51208, 1.84037, 1.36122, 1.84973, 1.99179, 1.97057, 2.36757, 2.62284, 2.94584, 2.70113, 1.48855, 0.828777, 1.56824, 0.71315, 0.346792, 0.804963, 1.72876, 3.7741, 3.40457, 2.84234, 3.18967, 2.99884, 3.34745, 3.13638, 3.07469, 2.26186, 0.945249, 0.707099
0.4, 0.0319375, 0.90468, 0.209359, 0.1181, 0.743792, 0.577314, 1.14755, 1.27985, 1.44375, 1.56387, 1.61631, 0.451997, 1.26999, 1.84576, 1.65897, 1.43104, 1.52854, 1.44625, 1.90038, 2.01567, 2.72968, 2.39338, 1.97896, 1.55895, 0.828171, 1.1863, 0.905905, 0.378541, 0.195812, 2.06948, 3.71938, 3.2944, 2.59045, 2.8263, 3.08439, 3.27843, 3.28028, 3.22317, 1.80037, 0.679494, 0.585465
0.41, 0.0319375, 0.232898, 0.206721, 0.488703, -0.0449186, -0.657488, 0.41709, 1.37555, 1.9791, 1.69025, 1.45744, 0.311215, 1.49368, 1.95635, 1.6896, 2.03248, 1.53523, 1.25227, 2.16278, 2.21479, 2.42955, 2.05298, 1.89786, 1.08072, 0.850074, 1.64442, 0.641327, 0.417092, 0.05723, 2.08935, 3.5353, 3.10733, 2.48426, 2.72289, 2.61292, 2.89681, 2.66952, 2.73527, 1.48417, 0.37862, 0.295064
0.42, 0.0319375, -1.0512, -0.631522, 0.00302714, -0.270889, 0.29435, 0.21963, 0.171574, 1.70556, 1.80712, 1.94782, 1.08109, 1.80532, 2.00221, 1.66564, 1.8371, 2.08871, 1.72118, 1.99579, 2.22129, 2.4208, 2.0164, 2.07404, 0.716736, 0.485241, 1.70485, 1.13807, 0.16681, 0.29151, 1.86892, 3.31414, 2.97509, 2.06807, 2.49316, 2.41832, 2.91993, 2.6006, 2.74834, 1.49822, -0.126637, 0.106507
0.43, 0.0319375, -0.434665, 0.0976807, 0.218003, 0.23528, 0.766467, 0.30751, 0.661198, 0.860657, 1.85078, 2.1789, 1.27156, 1.655, 1.66736, 1.49663, 1.31612, 1.89768, 1.61636, 2.03147, 1.98694, 1.72331, 1.88364, 1.77286, 0.905089, 0.161813, 1.17899, 1.29991, -0.0295923, -0.0656921, 1.27537, 2.82699, 2.5197, 1.68666, 1.91603, 2.37719, 2.86059, 2.25028, 2.30389, 1.58636, 0.144999, -0.166539
0.44, 0.0319375, 0.680978, 0.206385, 1.37248, 2.8166, 3.13176, 2.74046, 1.86843, 2.66718, 3.20721, 2.28067, 1.12169, 1.91729, 1.81597, 0.95735, 1.42087, 2.0842, 1.88419, 2.11095, 1.89464, 1.32668, 0.949137, 1.2906, 1.0557, 0.407849, 1.18177, 0.797624, -0.048725, 0.151316, 1.23204, 2.48718, 2.43013, 1.80888, 1.76062, 2.08774, 2.47264, 2.39221, 2.25578, 2.11176, 1.39437, 0.514337
0.45, 0.0319375, 1.47041, 0.25629, 0.962532, 3.23253, 4.08638, 3.20465, 1.96346, 2.79753, 4.18332, 3.20064, 1.05468, 1.92655, 2.79225, 1.92005, 1.9424, 2.13427, 2.27451, 2.59434, 1.79487, 2.09208, 1.74865, 2.09853, 1.91535, 1.3932, 1.63445, 1.15453, 1.13273, 1.36752, 1.40669, 2.15187, 2.4684, 2.19582, 2.17584, 2.58236, 2.86108, 3.0982, 2.76803, 2.73683, 2.3391, 1.38861
0.46, 0.0319375, 0.81658, 1.04582, 1.32762, 2.7155, 4.12593, 3.43871, 2.42214, 2.56314, 4.16886, 4.09844, 1.33932, 2.40175, 3.52752, 2.03193, 2.32216, 2.61325, 2.35451, 2.91193, 1.4091, 2.45365, 2.03206, 2.48123, 2.18452, 1.97552, 2.36292, 1.31447, 1.58203, 1.75413, 1.4657, 2.19682, 2.44543, 2.25958, 2.48365, 2.38591, 2.75485, 2.9582, 2.69999, 2.1992, 2.32311, 1.66344
0.47, 0.0319375, 0.528533, 0.597915, 0.824724, 2.09775, 3.58992, 3.36378, 1.62607, 2.14925, 4.12757, 4.45473, 1.38715, 2.37383, 3.42825, 1.8855, 2.17903, 3.23286, 2.25256, 2.68535, 1.511, 2.52691, 1.56594, 2.17992, 2.11353, 2.39034, 2.48975, 1.67578, 1.69006, 1.62718, 1.45973, 2.0064, 2.22027, 2.3752, 2.36646, 1.95249, 2.26809, 2.89026, 2.80826, 2.21207, 2.08526, 1.82547
0.48, 0.0319375, 1.00475, -0.808637, -0.252495, 1.885, 3.22782, 2.80319, 1.38098, 1.82811, 4.27912, 4.38824, 0.858515, 1.69664, 2.87275, 1.34463, 2.44363, 3.12926, 1.89943, 3.57598, 1.92991, 2.3831, 1.13326, 1.90288, 2.07461, 2.15387, 2.3504, 1.74149, 1.87202, 2.03781, 1.9336, 1.58171, 2.22328, 2.16498, 2.66616, 2.48248, 2.55893, 2.85014, 2.58976, 2.20733, 2.07568, 1.86486
0.49, 0.0319375, 0.870736, 0.437148, 0.980034, 2.00304, 2.75883, 2.34877, 1.74966, 2.70688, 4.66649, 3.78285, 1.05922, 2.18215, 2.69155, 1.99725, 2.80927, 2.84113, 2.66935, 3.7562, 2.23229, 1.80177, 1.50019, 1.59866, 2.03125, 2.03299, 2.3347, 1.75474, 1.82266, 1.92096, 1.6464, 1.62933, 2.37137, 2.22677, 2.57129, 2.65114, 2.3475, 2.42355, 2.13265, 1.82427, 1.76924, 1.56304
0.5, 0.0319375, 0.415416, 0.498763, 1.36939, 1.46942, 0.82171, 0.827592, 2.29148, 4.18314, 4.78696, 2.67288, 1.81593, 2.03434, 1.84319, 2.16683, 2.47942, 2.00735, 2.61671, 3.45836, 2.65489, 1.95422, 1.91904, 1.22766, 1.37568, 2.25407, 2.15181, 1.55946, 1.28494, 1.37437, 1.31146, 1.21436, 1.77127, 1.73251, 1.97692, 1.99145, 1.7388, 1.94098, 1.80098, 1.26648, 1.23284, 1.10071
0.51, 0.0319375, 0.805809, -0.0952817, 0.952782, 1.00632, 0.524698, 1.36085, 2.69246, 4.59254, 4.29487, 1.93275, 2.12808, 2.13153, 2.07716, 2.04068, 2.13463, 1.63081, 2.14495, 3.34389, 2.31341, 1.70517, 0.904721, 1.02232, 1.08973, 1.19421, 1.82023, 0.960568, 0.95326, 1.22195, 1.03457, 0.724209, 0.83063, 1.22078, 1.31066, 1.41554, 1.29453, 1.40773, 0.968282, 0.736116, 0.778345, 0.334223
0.52, 0.0319375, 0.3348, -1.30025, 0.194844, 0.822076, 0.467084, 1.66544, 2.72638, 3.90048, 3.99527, 2.74167, 1.50892, 1.92961, 1.96668, 1.04575, 1.4347, 1.30269, 2.04292, 3.07467, 1.63367, 0.815583, 0.205599, 0.288259, 0.195152, 0.153748, 1.55253, 0.742605, -0.0666847, -0.336528, -0.310955, 0.114954, 0.528776, 1.02158, 1.27513, 1.94468, 1.19562, 1.31736, 1.23633, 0.330188, -0.0805432, -0.553019
