x0,x1,x2,x3,x4,x5
1456,1190,266,1191,1195,0
1456,1190,266,1194,1195,0
1462,1190,272,1197,1195,0
1459,1190,269,1194,1195,0
1460,1190,270,1194,1195,0
1464,1190,274,1195,1195,0
1465,1190,275,1197,1195,0
1459,1190,269,1198,1195,0
1464,1190,274,1196,1195,0
1460,1190,270,1194,1195,0
1459,1190,269,1196,1195,0
1456,1190,266,1199,1195,0
1454,1190,264,1197,1195,0
1448,1190,258,1199,1195,0
1425,1190,235,1199,1196,0
1350,1190,160,1199,1196,0
1265,1190,75,1191,1195,0
1221,1190,0,1192,1195,0
1195,1190,0,1200,1195,0
1185,1190,0,1194,1195,0
1197,1190,0,1198,1195,0
1192,1190,0,1193,1195,0
1201,1190,0,1192,1195,0
1207,1190,0,1197,1195,0
1222,1191,0,1196,1195,0
1266,1191,75,1193,1195,0
1424,1191,233,1200,1195,0
1457,1191,266,1188,1195,0
1462,1191,271,1193,1195,0
1462,1191,271,1193,1195,0
1469,1191,278,1195,1195,0
1467,1191,276,1195,1195,0
1465,1191,274,1204,1195,0
1463,1191,272,1194,1195,0
1465,1191,274,1191,1195,0
1465,1191,274,1198,1195,0
1463,1191,272,1197,1195,0
1451,1191,260,1195,1195,0
1406,1191,215,1194,1195,0
1284,1191,93,1192,1195,0
1235,1191,44,1195,1195,0
1214,1191,0,1198,1195,0
1205,1191,0,1202,1195,0
1208,1191,0,1201,1195,0
1203,1191,0,1195,1195,0
1207,1191,0,1202,1195,0
1213,1191,0,1199,1195,0
1230,1191,0,1193,1195,0
1273,1191,82,1194,1195,0
1375,1191,184,1194,1195,0
1440,1191,249,1200,1195,0
1449,1191,258,1196,1195,0
1457,1191,266,1194,1195,0
1463,1191,272,1191,1195,0
1463,1191,272,1203,1195,0
1466,1191,275,1195,1195,0
1467,1191,276,1201,1195,0
1465,1191,274,1201,1195,0
1467,1191,276,1199,1196,0
1466,1191,275,1204,1196,0
1466,1191,275,1203,1196,0
1470,1191,279,1192,1196,0
1468,1191,277,1201,1196,0
1465,1191,274,1202,1196,0
1470,1191,279,1194,1196,0
1469,1191,278,1194,1196,0
1469,1191,278,1194,1196,0
1462,1191,271,1200,1196,0
1461,1191,270,1195,1196,0
1465,1191,274,1200,1196,0
1464,1191,273,1198,1196,0
1471,1191,280,1192,1196,0
1465,1191,274,1198,1196,0
1469,1191,278,1197,1196,0
1463,1191,272,1195,1196,0
1470,1191,279,1198,1196,0
1470,1191,279,1193,1196,0
1470,1191,279,1193,1196,0
1464,1191,273,1202,1196,0
1470,1191,279,1194,1196,0
1467,1191,276,1202,1196,0
1468,1191,277,1194,1196,0
1462,1191,271,1199,1196,0
1466,1191,275,1200,1196,0
1461,1191,270,1195,1196,0
1368,1191,177,1192,1196,0
1235,1191,44,1194,1196,0
1202,1191,0,1195,1195,0
1190,1191,0,1197,1196,0
1183,1191,0,1197,1196,0
1180,1191,0,1193,1195,0
1181,1191,0,1195,1195,0
1181,1191,0,1191,1195,0
1183,1191,0,1198,1195,0
1184,1191,0,1194,1195,0
1187,1191,0,1194,1195,0
1183,1191,0,1194,1195,0
1194,1191,0,1194,1195,0
1183,1191,0,1191,1195,0
1190,1191,0,1195,1195,0
1196,1191,0,1193,1195,0
1210,1191,0,1200,1195,0
1264,1191,73,1202,1195,0
1439,1191,248,1193,1195,0
1456,1191,265,1192,1195,0
1463,1191,272,1202,1195,0
1462,1191,271,1195,1195,0
1461,1191,270,1199,1195,0
1466,1191,275,1198,1195,0
1465,1191,274,1194,1195,0
1460,1191,269,1195,1195,0
1461,1191,270,1192,1195,0
1460,1191,269,1194,1195,0
1453,1191,262,1194,1195,0
1393,1191,202,1188,1195,0
1263,1191,72,1198,1195,0
1228,1191,0,1193,1195,0
1203,1191,0,1200,1195,0
1197,1191,0,1190,1195,0
1188,1191,0,1197,1195,0
1180,1191,0,1194,1195,0
1185,1191,0,1200,1195,0
1179,1191,0,1199,1195,0
1179,1191,0,1194,1195,0
1184,1191,0,1193,1195,0
1188,1191,0,1190,1195,0
1181,1191,0,1195,1195,0
1186,1191,0,1200,1195,0
1197,1191,0,1201,1195,0
1220,1191,0,1198,1195,0
1259,1191,68,1189,1195,0
1419,1191,228,1196,1195,0
1451,1191,260,1193,1195,0
1458,1191,267,1197,1195,0
1454,1191,263,1196,1195,0
1457,1191,266,1195,1195,0
1449,1191,258,1194,1195,0
1453,1191,262,1194,1195,0
1454,1191,263,1199,1195,0
1457,1191,266,1194,1195,0
1455,1191,264,1197,1195,0
1458,1191,267,1199,1195,0
1453,1191,262,1194,1195,0
1456,1191,265,1198,1195,0
1450,1191,259,1194,1195,0
1447,1191,256,1197,1195,0
1437,1191,246,1189,1195,0
1424,1191,233,1197,1195,0
1333,1191,142,1194,1195,0
1260,1191,69,1198,1195,0
1233,1191,42,1192,1195,0
1213,1191,0,1194,1195,0
1209,1191,0,1197,1195,0
1198,1191,0,1194,1195,0
1199,1191,0,1196,1195,0
1184,1191,0,1192,1195,0
1186,1191,0,1191,1195,0
1184,1191,0,1193,1195,0
1181,1191,0,1201,1195,0
1184,1191,0,1196,1195,0
1195,1191,0,1199,1195,0
1189,1191,0,1201,1195,0
1199,1191,0,1194,1195,0
1225,1191,0,1190,1195,0
1274,1191,83,1195,1195,0
1441,1191,250,1194,1195,0
1452,1191,261,1192,1195,0
1457,1191,266,1195,1195,0
1457,1191,266,1198,1195,0
1457,1191,266,1197,1195,0
1468,1191,277,1194,1195,0
1466,1191,275,1198,1195,0
1465,1191,274,1195,1195,0
1462,1191,271,1201,1195,0
1462,1191,271,1206,1195,0
1462,1191,271,1197,1195,0
1459,1191,268,1197,1195,0
1456,1191,265,1195,1195,0
1452,1191,261,1200,1195,0
1431,1191,240,1197,1195,0
1346,1191,155,1194,1195,0
1262,1191,71,1200,1195,0
1232,1191,41,1202,1195,0
1210,1191,0,1195,1195,0
1199,1191,0,1196,1195,0
1198,1191,0,1201,1195,0
1190,1191,0,1193,1195,0
1183,1191,0,1195,1195,0
1184,1191,0,1197,1195,0
1188,1191,0,1193,1195,0
1184,1191,0,1195,1195,0
1199,1191,0,1197,1195,0
1252,1191,61,1198,1195,0
1440,1191,249,1197,1195,0
1447,1191,256,1199,1195,0
1450,1191,259,1195,1195,0
1458,1191,267,1192,1195,0
1461,1191,270,1200,1195,0
1456,1191,265,1193,1195,0
1460,1191,269,1193,1195,0
1461,1191,270,1197,1195,0
1459,1191,268,1194,1195,0
1459,1191,268,1194,1195,0
1465,1191,274,1191,1195,0
1456,1191,265,1197,1195,0
1458,1191,267,1193,1195,0
1457,1191,266,1193,1195,0
1461,1191,270,1193,1195,0
1460,1191,269,1192,1195,0
1462,1191,271,1193,1195,0
1461,1191,270,1201,1195,0
1456,1191,265,1197,1195,0
1459,1191,268,1195,1195,0
1468,1191,277,1199,1195,0
1459,1191,268,1202,1195,0
1460,1191,269,1197,1195,0
1457,1191,266,1193,1195,0
1459,1191,268,1204,1195,0
1463,1191,272,1198,1195,0
1459,1191,268,1195,1195,0
1455,1191,264,1200,1195,0
1451,1191,260,1197,1195,0
1443,1191,252,1197,1195,0
1440,1191,249,1198,1195,0
1407,1191,216,1194,1195,0
1286,1191,95,1193,1195,0
1213,1191,0,1198,1195,0
1193,1191,0,1196,1195,0
1182,1191,0,1197,1195,0
1178,1191,0,1199,1195,0
1178,1191,0,1193,1195,0
1180,1191,0,1199,1195,0
1180,1191,0,1194,1195,0
1178,1191,0,1193,1195,0
1176,1191,0,1194,1195,0
1177,1191,0,1194,1195,0
1175,1191,0,1196,1195,0
1179,1191,0,1194,1195,0
1172,1191,0,1195,1195,0
1179,1191,0,1194,1195,0
1180,1191,0,1191,1195,0
1177,1190,0,1193,1195,0
1179,1190,0,1194,1195,0
1176,1190,0,1198,1195,0
1179,1190,0,1198,1195,0
1178,1190,0,1193,1195,0
1179,1190,0,1195,1195,0
1183,1190,0,1193,1195,0
1190,1190,0,1192,1195,0
1198,1190,0,1197,1195,0
1230,1190,0,1195,1195,0
1431,1190,241,1193,1195,0
1460,1190,270,1205,1195,0
1465,1190,275,1199,1195,0
1464,1190,274,1199,1195,0
1465,1190,275,1193,1195,0
1465,1190,275,1196,1195,0
1467,1190,277,1195,1195,0
1466,1190,276,1201,1195,0
1467,1190,277,1188,1195,0
1465,1190,275,1197,1195,0
1465,1190,275,1191,1195,0
1465,1190,275,1196,1195,0
1458,1190,268,1197,1195,0
1446,1190,256,1193,1195,0
1389,1190,199,1198,1195,0
1270,1190,80,1197,1195,0
1224,1191,0,1196,1195,0
1194,1191,0,1195,1195,0
1192,1191,0,1197,1195,0
1184,1190,0,1198,1195,0
1177,1190,0,1196,1195,0
1180,1190,0,1192,1195,0
1179,1190,0,1200,1195,0
1182,1190,0,1196,1195,0
1180,1190,0,1198,1195,0
1178,1190,0,1193,1195,0
1174,1190,0,1193,1195,0
1179,1190,0,1192,1195,0
1183,1190,0,1190,1195,0
1192,1190,0,1193,1195,0
1216,1190,0,1195,1195,0
1306,1190,116,1205,1195,0
1464,1190,274,1195,1195,0
1461,1190,271,1201,1195,0
1466,1190,276,1192,1195,0
1466,1190,276,1199,1195,0
1465,1190,275,1201,1195,0
1462,1190,272,1193,1195,0
1463,1190,273,1196,1195,0
1464,1190,274,1193,1195,0
1459,1190,269,1200,1195,0
1449,1190,259,1198,1195,0
1386,1190,196,1191,1195,0
1261,1190,71,1203,1195,0
1215,1190,0,1198,1195,0
1202,1190,0,1195,1195,0
1192,1190,0,1198,1195,0
1197,1190,0,1197,1195,0
1188,1190,0,1198,1195,0
1187,1190,0,1197,1195,0
1189,1190,0,1197,1195,0
1184,1190,0,1191,1195,0
1188,1190,0,1188,1195,0
1190,1190,0,1196,1195,0
1199,1190,0,1199,1195,0
1211,1190,0,1193,1195,0
1229,1191,0,1195,1195,0
1331,1191,140,1198,1195,0
1451,1191,260,1198,1195,0
1456,1191,265,1189,1195,0
1461,1191,270,1193,1195,0
1463,1191,272,1197,1195,0
1466,1191,275,1193,1195,0
1463,1191,272,1202,1195,0
1465,1191,274,1195,1195,0
1463,1191,272,1193,1195,0
1467,1191,276,1195,1195,0
1465,1191,274,1197,1195,0
1460,1191,269,1194,1195,0
1456,1191,265,1194,1195,0
1447,1191,256,1196,1195,0
1369,1191,178,1196,1195,0
1262,1191,71,1195,1195,0
1224,1191,0,1199,1195,0
1206,1191,0,1194,1195,0
1202,1191,0,1194,1195,0
1196,1191,0,1205,1195,0
1202,1191,0,1197,1195,0
1189,1191,0,1194,1195,0
1189,1191,0,1194,1195,0
1191,1191,0,1201,1195,0
1193,1191,0,1197,1195,0
1202,1191,0,1198,1195,0
1206,1191,0,1200,1195,0
1204,1191,0,1195,1195,0
1228,1191,0,1201,1195,0
1255,1191,64,1192,1195,0
1325,1191,134,1201,1195,0
1433,1191,242,1195,1195,0
1440,1191,249,1198,1195,0
1450,1191,259,1190,1195,0
1460,1191,269,1199,1195,0
1453,1191,262,1199,1195,0
1458,1191,267,1200,1195,0
1456,1191,265,1196,1195,0
1451,1191,260,1190,1195,0
1457,1191,266,1198,1195,0
1455,1191,264,1196,1195,0
1449,1191,258,1196,1195,0
1451,1191,260,1193,1195,0
1434,1191,243,1194,1195,0
1406,1191,215,1198,1195,0
1263,1191,72,1209,1195,0
1221,1191,0,1198,1195,0
1198,1191,0,1196,1195,0
1185,1191,0,1194,1195,0
1182,1191,0,1193,1195,0
1184,1191,0,1195,1195,0
1180,1191,0,1194,1195,0
1177,1191,0,1200,1195,0
1177,1191,0,1202,1195,0
1184,1191,0,1203,1195,0
1196,1191,0,1194,1195,0
1205,1191,0,1191,1195,0
1230,1191,0,1195,1195,0
1297,1191,106,1194,1195,0
1445,1191,254,1198,1195,0
1450,1191,259,1197,1195,0
1457,1191,266,1197,1195,0
1451,1191,260,1194,1195,0
1455,1191,264,1204,1195,0
1461,1191,270,1202,1195,0
1462,1191,271,1196,1195,0
1460,1191,269,1195,1195,0
1456,1191,265,1195,1195,0
1454,1191,263,1197,1195,0
1441,1191,250,1193,1195,0
1360,1191,169,1198,1195,0
1225,1191,0,1196,1195,0
1195,1191,0,1192,1195,0
1188,1191,0,1190,1195,0
1183,1191,0,1194,1195,0
1179,1191,0,1197,1195,0
1177,1191,0,1192,1195,0
1180,1191,0,1201,1195,0
1174,1191,0,1195,1195,0
1173,1191,0,1190,1195,0
1179,1191,0,1197,1195,0
1179,1191,0,1192,1195,0
1176,1191,0,1189,1195,0
1188,1191,0,1201,1195,0
1198,1191,0,1197,1195,0
1304,1191,113,1199,1195,0
1428,1191,237,1195,1195,0
1433,1191,242,1195,1195,0
1423,1191,232,1192,1195,0
1427,1191,236,1197,1195,0
1431,1191,240,1197,1195,0
1429,1191,238,1192,1195,0
1426,1191,235,1201,1195,0
1424,1191,233,1195,1195,0
1426,1191,235,1201,1195,0
1418,1191,227,1196,1195,0
1403,1191,212,1195,1195,0
1265,1191,74,1198,1195,0
1222,1191,0,1197,1195,0
1197,1191,0,1203,1195,0
1190,1191,0,1192,1195,0
1188,1191,0,1203,1195,0
1187,1191,0,1199,1195,0
1182,1191,0,1196,1195,0
1184,1191,0,1193,1195,0
1192,1191,0,1200,1195,0
1185,1191,0,1198,1195,0
1192,1191,0,1202,1195,0
1208,1191,0,1193,1195,0
1273,1191,82,1195,1195,0
1380,1191,189,1199,1195,0
1384,1191,193,1196,1195,0
1402,1191,211,1199,1195,0
1402,1191,211,1198,1195,0
1409,1191,218,1204,1195,0
1407,1191,216,1198,1195,0
1405,1191,214,1204,1196,0
1406,1191,215,1195,1196,0
1413,1191,222,1193,1195,0
1412,1191,221,1195,1195,0
1410,1191,219,1192,1195,0
1412,1191,221,1194,1195,0
1412,1191,221,1196,1195,0
1417,1191,226,1193,1195,0
1417,1191,226,1200,1195,0
1417,1191,226,1202,1195,0
1413,1191,222,1198,1195,0
1411,1191,220,1197,1196,0
1417,1191,226,1202,1196,0
1417,1191,226,1196,1196,0
1421,1191,230,1196,1196,0
1429,1191,238,1201,1196,0
1419,1191,228,1204,1196,0
1420,1191,229,1195,1196,0
1416,1191,225,1199,1196,0
1426,1191,235,1195,1196,0
1419,1191,228,1202,1196,0
1423,1191,232,1197,1196,0
1422,1191,231,1201,1196,0
1422,1191,231,1200,1196,0
1423,1191,232,1195,1196,0
1420,1191,229,1194,1196,0
1424,1191,233,1199,1196,0
1428,1191,237,1192,1196,0
1419,1191,228,1192,1196,0
1424,1191,233,1194,1196,0
1420,1191,229,1198,1196,0
1429,1191,238,1194,1196,0
1424,1191,233,1194,1196,0
1420,1191,229,1200,1196,0
1429,1191,238,1202,1196,0
1419,1191,228,1193,1196,0
1420,1191,229,1196,1196,0
1420,1191,229,1200,1196,0
1414,1191,223,1197,1196,0
1423,1191,232,1198,1196,0
1415,1191,224,1205,1196,0
1415,1191,224,1196,1196,0
1410,1191,219,1195,1196,0
1395,1191,204,1199,1196,0
1390,1191,199,1197,1196,0
1378,1191,187,1194,1196,0
1339,1191,148,1191,1196,0
1235,1191,44,1195,1196,0
1205,1191,0,1194,1196,0
1193,1191,0,1195,1196,0
1187,1191,0,1191,1195,0
1185,1191,0,1200,1196,0
1187,1191,0,1197,1196,0
1184,1191,0,1195,1195,0
1181,1191,0,1192,1195,0
1179,1191,0,1200,1195,0
1180,1191,0,1195,1195,0
1180,1191,0,1198,1196,0
1193,1191,0,1197,1196,0
1197,1191,0,1194,1195,0
1213,1191,0,1195,1195,0
1250,1191,59,1194,1195,0
1340,1191,149,1194,1195,0
1354,1191,163,1206,1196,0
1364,1191,173,1206,1196,0
1367,1191,176,1191,1196,0
1365,1191,174,1197,1196,0
1372,1191,181,1196,1196,0
1365,1191,174,1195,1196,0
1370,1191,179,1198,1196,0
1365,1191,174,1203,1196,0
1358,1191,167,1198,1196,0
1348,1191,157,1196,1196,0
1332,1191,141,1196,1196,0
1286,1191,95,1198,1196,0
1229,1191,0,1200,1196,0
1200,1191,0,1198,1196,0
1186,1191,0,1196,1196,0
1184,1191,0,1207,1196,0
1184,1191,0,1199,1196,0
1179,1191,0,1192,1196,0
1175,1191,0,1194,1196,0
1180,1191,0,1197,1196,0
1176,1191,0,1195,1196,0
1178,1190,0,1196,1196,0
1177,1190,0,1199,1196,0
1176,1190,0,1194,1196,0
1183,1190,0,1194,1196,0
1183,1190,0,1198,1196,0
1191,1190,0,1198,1196,0
1205,1190,0,1195,1196,0
1247,1190,57,1198,1196,0
1325,1190,135,1197,1196,0
1338,1190,148,1194,1196,0
1344,1190,154,1198,1196,0
1347,1190,157,1193,1196,0
1345,1190,155,1198,1196,0
1338,1190,148,1193,1196,0
1344,1190,154,1196,1196,0
1320,1190,130,1189,1195,0
1289,1190,99,1190,1195,0
1238,1190,48,1191,1195,0
1205,1190,0,1199,1195,0
1193,1190,0,1197,1195,0
1183,1190,0,1197,1195,0
1185,1190,0,1200,1195,0
1180,1190,0,1199,1195,0
1181,1190,0,1198,1195,0
1193,1190,0,1201,1196,0
1186,1190,0,1203,1196,0
1194,1190,0,1193,1196,0
1195,1190,0,1198,1196,0
1216,1190,0,1193,1196,0
1268,1190,78,1196,1196,0
1330,1190,140,1197,1196,0
1339,1190,149,1200,1196,0
1342,1190,152,1193,1196,0
1349,1190,159,1194,1195,0
1347,1190,157,1195,1195,0
1353,1190,163,1193,1195,0
1346,1190,156,1195,1195,0
1338,1190,148,1199,1195,0
1337,1190,147,1193,1195,0
1323,1190,133,1196,1195,0
1295,1190,105,1197,1195,0
1254,1190,64,1200,1195,0
1218,1191,0,1200,1196,0
1202,1191,0,1196,1196,0
1189,1191,0,1203,1196,0
1183,1191,0,1201,1196,0
1187,1190,0,1198,1196,0
1185,1190,0,1195,1196,0
1181,1190,0,1195,1196,0
1184,1190,0,1198,1196,0
1186,1190,0,1204,1196,0
1190,1190,0,1190,1196,0
1195,1190,0,1197,1196,0
1206,1190,0,1194,1196,0
1255,1190,65,1193,1196,0
1335,1190,145,1197,1196,0
1348,1190,158,1196,1196,0
1365,1190,175,1199,1196,0
1365,1190,175,1195,1196,0
1369,1190,179,1204,1196,0
1371,1190,181,1199,1196,0
1364,1190,174,1195,1196,0
1362,1190,172,1197,1196,0
1358,1190,168,1195,1196,0
1349,1190,159,1199,1196,0
1326,1190,136,1201,1196,0
1273,1190,83,1204,1196,0
1221,1191,0,1197,1196,0
1203,1191,0,1194,1196,0
1194,1191,0,1196,1196,0
1188,1191,0,1199,1196,0
1188,1191,0,1194,1196,0
1182,1191,0,1194,1196,0
1181,1191,0,1196,1196,0
1180,1190,0,1201,1196,0
1189,1190,0,1202,1196,0
1184,1190,0,1198,1196,0
1187,1190,0,1199,1196,0
1186,1190,0,1198,1196,0
1206,1190,0,1199,1196,0
1245,1190,55,1191,1196,0
1328,1190,138,1197,1196,0
1343,1190,153,1197,1196,0
1354,1190,164,1199,1196,0
1361,1190,171,1195,1196,0
1362,1190,172,1191,1196,0
1366,1190,176,1192,1196,0
1375,1190,185,1198,1196,0
1362,1190,172,1200,1196,0
1364,1190,174,1196,1196,0
1360,1190,170,1197,1196,0
1353,1190,163,1197,1196,0
1341,1190,151,1201,1196,0
1329,1190,139,1195,1196,0
1293,1190,103,1196,1196,0
1238,1190,48,1198,1196,0
1208,1191,0,1194,1196,0
1197,1191,0,1199,1196,0
1191,1191,0,1202,1196,0
1187,1191,0,1200,1196,0
1185,1190,0,1200,1196,0
1185,1190,0,1195,1196,0
1181,1190,0,1195,1196,0
1184,1190,0,1200,1196,0
1186,1190,0,1205,1196,0
1190,1190,0,1202,1196,0
1198,1190,0,1191,1196,0
1219,1191,0,1194,1196,0
1296,1191,105,1200,1196,0
1327,1191,136,1199,1196,0
1330,1191,139,1195,1196,0
1333,1191,142,1193,1196,0
1339,1191,148,1198,1196,0
1343,1191,152,1198,1196,0
1352,1191,161,1194,1196,0
1343,1191,152,1196,1196,0
1335,1191,144,1191,1196,0
1333,1191,142,1196,1196,0
1322,1191,131,1193,1196,0
1296,1191,105,1197,1196,0
1242,1191,51,1197,1196,0
1204,1191,0,1192,1196,0
1187,1191,0,1193,1196,0
1179,1190,0,1198,1196,0
1182,1190,0,1199,1196,0
1177,1190,0,1200,1196,0
1182,1190,0,1199,1196,0
1191,1190,0,1200,1196,0
1203,1190,0,1193,1196,0
1254,1190,64,1195,1196,0
1295,1190,105,1202,1196,0
1309,1190,119,1198,1196,0
1322,1190,132,1203,1196,0
1333,1190,143,1199,1196,0
1339,1190,149,1193,1196,0
1342,1190,152,1197,1196,0
1343,1190,153,1196,1196,0
1350,1190,160,1199,1196,0
1347,1190,157,1198,1196,0
1350,1190,160,1192,1196,0
1352,1190,162,1196,1196,0
1349,1190,159,1192,1196,0
1347,1190,157,1201,1196,0
1351,1190,161,1196,1196,0
1353,1190,163,1201,1196,0
1360,1190,170,1199,1196,0
1345,1190,155,1201,1196,0
1351,1190,161,1202,1196,0
1343,1190,153,1199,1196,0
1352,1190,162,1203,1196,0
1344,1190,154,1199,1196,0
1351,1190,161,1196,1196,0
1347,1190,157,1200,1196,0
1348,1190,158,1196,1196,0
1342,1190,152,1194,1196,0
1345,1190,155,1200,1196,0
1344,1190,154,1196,1196,0
1346,1190,156,1200,1196,0
1335,1190,145,1195,1196,0
1335,1190,145,1196,1196,0
1332,1190,142,1197,1196,0
1323,1190,133,1197,1196,0
1312,1190,122,1200,1196,0
1303,1190,113,1196,1196,0
1282,1190,92,1202,1196,0
1233,1190,43,1198,1196,0
1203,1190,0,1197,1196,0
1193,1190,0,1199,1196,0
1188,1190,0,1199,1196,0
1181,1190,0,1193,1196,0
1179,1190,0,1198,1196,0
1181,1190,0,1198,1196,0
1179,1190,0,1202,1196,0
1180,1190,0,1197,1196,0
1184,1190,0,1201,1196,0
1183,1190,0,1195,1196,0
1186,1190,0,1198,1196,0
1183,1190,0,1196,1196,0
1180,1190,0,1198,1196,0
1183,1190,0,1195,1196,0
1181,1190,0,1194,1196,0
1178,1190,0,1197,1196,0
1175,1190,0,1195,1196,0
1181,1190,0,1198,1196,0
1181,1190,0,1199,1196,0
1179,1190,0,1197,1196,0
1175,1190,0,1199,1196,0
1179,1190,0,1208,1196,0
1182,1190,0,1196,1196,0
1179,1190,0,1193,1196,0
1174,1190,0,1195,1196,0
1175,1189,0,1191,1196,0
1180,1189,0,1194,1196,0
1184,1189,0,1200,1196,0
1187,1189,0,1200,1196,0
1200,1189,0,1195,1196,0
1272,1189,83,1199,1196,0
1292,1189,103,1201,1196,0
1314,1189,125,1193,1196,0
1322,1189,133,1200,1196,0
1323,1189,134,1201,1196,0
1330,1189,141,1195,1196,0
1321,1189,132,1194,1196,0
1332,1189,143,1195,1196,0
1330,1189,141,1195,1196,0
1326,1189,137,1198,1196,0
1328,1189,139,1197,1196,0
1313,1189,124,1203,1196,0
1297,1189,108,1201,1196,0
1287,1189,98,1194,1196,0
1271,1189,82,1196,1196,0
1250,1189,61,1198,1196,0
1217,1190,0,1204,1196,0
1202,1190,0,1195,1196,0
1199,1190,0,1196,1196,0
1197,1190,0,1202,1196,0
1192,1190,0,1201,1196,0
1193,1190,0,1194,1196,0
1192,1190,0,1196,1196,0
1192,1190,0,1194,1196,0
1187,1190,0,1204,1196,0
1186,1190,0,1190,1196,0
1192,1190,0,1192,1196,0
1200,1190,0,1195,1196,0
1219,1190,0,1201,1196,0
1252,1190,62,1195,1196,0
1316,1190,126,1197,1196,0
1330,1190,140,1195,1196,0
1341,1190,151,1200,1196,0
1342,1190,152,1194,1196,0
1346,1190,156,1201,1196,0
1342,1190,152,1199,1196,0
1330,1190,140,1196,1196,0
1318,1190,128,1199,1196,0
1290,1190,100,1198,1196,0
1248,1190,58,1194,1196,0
1209,1190,0,1198,1196,0
1195,1190,0,1196,1196,0
1189,1190,0,1202,1196,0
1188,1190,0,1197,1196,0
1186,1190,0,1200,1196,0
1184,1190,0,1197,1196,0
1187,1190,0,1196,1196,0
1184,1190,0,1196,1196,0
1185,1190,0,1199,1196,0
1184,1190,0,1190,1196,0
1191,1190,0,1201,1196,0
1199,1190,0,1194,1196,0
1210,1190,0,1195,1196,0
1244,1190,54,1195,1196,0
1330,1190,140,1200,1196,0
1349,1190,159,1197,1196,0
1351,1190,161,1206,1196,0
1356,1190,166,1194,1196,0
1352,1190,162,1201,1196,0
1347,1190,157,1197,1196,0
1334,1190,144,1198,1196,0
1302,1190,112,1197,1196,0
1247,1190,57,1204,1196,0
1226,1190,0,1196,1196,0
1221,1190,0,1196,1196,0
1223,1190,0,1198,1196,0
1236,1190,46,1196,1196,0
1259,1190,69,1194,1196,0
1320,1190,130,1197,1196,0
1333,1190,143,1199,1196,0
1348,1190,158,1199,1196,0
1363,1190,173,1195,1196,0
1357,1190,167,1195,1196,0
1363,1190,173,1193,1196,0
1368,1190,178,1195,1196,0
1367,1190,177,1197,1196,0
1372,1190,182,1197,1196,0
1371,1190,181,1196,1196,0
1374,1190,184,1197,1196,0
1373,1190,183,1197,1196,0
1373,1190,183,1199,1196,0
1380,1190,190,1196,1196,0
1376,1190,186,1194,1196,0
1374,1190,184,1197,1196,0
1373,1190,183,1194,1196,0
1372,1190,182,1193,1196,0
1381,1190,191,1195,1196,0
1374,1190,184,1193,1196,0
1378,1190,188,1192,1196,0
1381,1190,191,1195,1196,0
1380,1190,190,1199,1196,0
1380,1190,190,1194,1196,0
1379,1190,189,1198,1196,0
1380,1190,190,1193,1196,0
1383,1190,193,1197,1196,0
1384,1190,194,1198,1196,0
1382,1190,192,1199,1196,0
1379,1190,189,1194,1196,0
1380,1190,190,1196,1196,0
1376,1190,186,1194,1196,0
1378,1190,188,1195,1196,0
1377,1190,187,1195,1196,0
1379,1190,189,1193,1196,0
1373,1190,183,1200,1196,0
1374,1190,184,1198,1196,0
1364,1190,174,1198,1196,0
1356,1190,166,1194,1196,0
1343,1190,153,1202,1196,0
1312,1190,122,1192,1196,0
1254,1190,64,1202,1196,0
1216,1190,0,1201,1196,0
1198,1190,0,1197,1196,0
1193,1190,0,1194,1196,0
1189,1190,0,1202,1196,0
1183,1190,0,1200,1196,0
1190,1190,0,1195,1196,0
1180,1190,0,1196,1196,0
1179,1190,0,1195,1196,0
1178,1190,0,1200,1196,0
1179,1190,0,1200,1196,0
1183,1190,0,1191,1196,0
1184,1190,0,1202,1196,0
1183,1190,0,1196,1196,0
1195,1190,0,1198,1196,0
1195,1190,0,1194,1196,0
1228,1190,0,1200,1196,0
1308,1190,118,1197,1196,0
1319,1190,129,1199,1196,0
1326,1190,136,1192,1196,0
1327,1190,137,1194,1196,0
1339,1190,149,1197,1196,0
1336,1190,146,1198,1196,0
1327,1190,137,1194,1196,0
1327,1190,137,1201,1196,0
1323,1190,133,1204,1196,0
1315,1190,125,1195,1196,0
1291,1190,101,1192,1196,0
1263,1190,73,1195,1196,0
1214,1190,0,1194,1196,0
1199,1190,0,1196,1196,0
1192,1190,0,1194,1196,0
1194,1190,0,1203,1196,0
1182,1190,0,1202,1196,0
1183,1190,0,1200,1196,0
1185,1190,0,1197,1196,0
1180,1190,0,1197,1196,0
1181,1190,0,1199,1196,0
1189,1190,0,1202,1196,0
1198,1190,0,1202,1196,0
1226,1190,0,1197,1196,0
1299,1190,109,1192,1196,0
1345,1190,155,1196,1196,0
1355,1190,165,1198,1196,0
1357,1190,167,1199,1196,0
1352,1190,162,1194,1196,0
1349,1190,159,1197,1196,0
1341,1190,151,1200,1196,0
1325,1190,135,1197,1196,0
1286,1190,96,1200,1196,0
1236,1190,46,1202,1196,0
1215,1190,0,1199,1196,0
1203,1190,0,1200,1196,0
1199,1190,0,1197,1196,0
1200,1190,0,1200,1196,0
1206,1191,0,1195,1196,0
1219,1191,0,1196,1196,0
1227,1191,0,1206,1196,0
1247,1191,56,1198,1196,0
1277,1191,86,1200,1196,0
