# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.33, 0.0319375, -3.29461, -2.20595, -0.771005, -0.590637, -1.48787, -1.40636, -1.82771, -3.03158, -1.75026, -0.533952, -0.676038, -0.639673, -0.355252, -0.0904481, -0.313267, -0.682551, -0.863665, -0.680436, -0.961022, -1.45957, -1.83993, -2.06708, -2.08994, -2.79235, -2.79531, -3.48903, -3.79643, -4.0392, -4.7233, -4.81726, -4.94415, -5.13272, -5.30478, -5.34035, -5.4035, -5.39483, -5.30559, -5.32006, -5.30039, -5.22255
0.34, 0.0319375, -2.72514, -1.38012, -1.02993, -0.895898, -1.5119, -1.47947, -1.74575, -2.87191, -1.98312, -0.950792, -0.697627, -1.039, -1.05936, -0.538453, -0.187922, 0.157703, -0.238074, -1.07269, -0.926352, -1.47741, -2.20743, -1.99242, -2.57231, -2.88567, -2.76986, -3.48642, -3.82296, -4.0806, -4.14658, -4.22336, -4.16964, -4.3049, -4.33714, -4.32997, -4.33984, -4.30403, -4.25666, -4.25477, -4.20767, -4.16063
0.35, 0.0319375, -2.14896, -1.2784, -1.68402, -1.33434, -2.0045, -1.24976, -1.94765, -2.93951, -1.79448, -1.34329, -1.38795, -1.20367, -0.317165, 0.566975, 0.35236, -0.0385971, -0.44827, -0.61477, -0.904086, -1.88133, -2.17099, -1.95062, -2.51068, -2.65563, -2.99829, -3.47244, -3.72853, -4.35904, -4.71877, -5.15884, -4.94173, -5.35747, -5.7488, -5.82831, -5.92791, -5.92631, -5.76794, -5.79801, -5.79774, -5.7417
0.36, 0.0319375, -2.06353, -1.4992, -1.37398, -1.89694, -1.92519, -1.34009, -1.27185, -2.55342, -1.94157, -1.48583, -1.20118, -0.60544, -0.12942, 0.275532, -0.0851624, -0.442254, -0.42389, -0.974544, -0.94396, -1.71789, -2.58697, -2.35404, -2.45508, -2.98167, -3.87598, -4.10318, -4.06094, -4.17503, -4.35333, -4.99671, -5.28281, -5.42268, -5.96318, -6.29679, -6.60648, -6.30038, -6.108, -6.21082, -6.37452, -6.38013
0.37, 0.0319375, -2.16512, -1.76211, -0.664014, -0.787032, -1.49787, -0.991109, -0.989029, -2.66656, -2.36135, -1.32607, -1.04402, -0.240695, -0.47835, -0.576945, -0.419414, -0.51128, -0.806601, -0.513974, -1.04882, -1.4198, -2.2393, -1.71722, -2.08954, -3.1854, -3.65688, -3.90922, -3.84234, -4.4052, -4.31015, -4.77175, -5.15593, -5.60159, -5.83553, -6.17098, -6.22148, -6.13441, -5.93644, -5.8614, -6.06997, -6.0678
0.38, 0.0319375, -2.16067, -1.28198, -1.16824, -1.33004, -1.54713, -1.13783, -1.25418, -2.62178, -1.8089, -1.44577, -0.751941, -0.692593, -0.382386, 0.205722, -0.0848372, -0.456361, -1.12649, -0.432279, -1.48347, -1.97847, -2.06077, -2.02999, -1.96562, -2.93063, -3.91848, -3.28268, -3.72718, -4.27302, -4.19499, -4.64675, -5.18152, -5.2931, -5.47864, -5.546, -5.56576, -5.5003, -5.44478, -5.46634, -5.42504, -5.3668
0.39, 0.0319375, -2.05441, -1.75694, -1.02711, -1.30104, -1.69618, -1.14903, -2.34251, -2.55054, -1.22957, -0.926036, -0.937084, -0.793226, -0.46142, -0.154027, -0.170567, -0.506975, -1.25709, -0.903032, -0.738924, -1.00492, -1.57841, -2.26843, -2.35974, -2.81623, -3.34588, -3.41717, -3.49185, -3.8516, -3.99714, -4.11473, -4.19569, -4.22438, -4.23723, -4.24537, -4.25748, -4.21106, -4.17751, -4.17371, -4.1301, -4.07787
0.4, 0.0319375, -2.23955, -1.14412, -0.810055, -1.32699, -2.36588, -1.80941, -2.83714, -3.32424, -1.50568, -1.42763, -0.64473, -0.561536, -0.128584, 0.40051, -0.290977, -0.11764, -0.514865, -0.856368, -0.691126, -0.949526, -1.35752, -2.16616, -2.40859, -2.83781, -3.09999, -3.63002, -3.63919, -3.95423, -4.33973, -4.68759, -5.06466, -5.36081, -5.63344, -5.79138, -5.90593, -5.85825, -5.90896, -5.83422, -5.79771, -5.72224
0.41, 0.0319375, -2.9425, -1.54556, -1.1255, -1.57319, -3.11669, -2.81572, -3.09548, -3.40748, -1.96966, -1.60318, -1.03151, -0.402347, 0.290659, 0.229916, -0.58212, -0.686391, -0.354526, -0.748, -1.73292, -2.02965, -1.75574, -2.02792, -2.43249, -3.07218, -3.30027, -3.33214, -3.98054, -4.06887, -4.34635, -4.57934, -5.17015, -5.38576, -5.52552, -5.58817, -5.61429, -5.62143, -5.57089, -5.53795, -5.47713, -5.44885
0.42, 0.0319375, -3.54455, -1.89423, -0.756244, -1.07438, -2.15481, -2.54679, -2.22657, -2.94806, -2.07676, -1.21628, -0.916591, -0.313622, -0.195183, 0.433959, 0.0730722, 0.204561, -0.0831716, -0.816329, -0.921582, -1.66383, -1.87224, -2.06772, -2.3593, -3.00579, -3.57802, -3.63766, -3.84049, -4.16649, -4.5165, -4.88181, -5.05532, -5.34117, -5.75783, -5.93486, -5.9632, -5.91593, -5.87293, -5.8386, -5.75609, -5.72515
0.43, 0.0319375, -2.44197, -1.22291, -0.510632, -1.18453, -2.26187, -1.38619, -1.95755, -3.12695, -1.97948, -0.847054, -0.538238, 0.399875, 0.21993, -0.135221, -0.0233423, -0.0762912, -0.357865, -0.554696, -1.46968, -1.37985, -1.72933, -2.29699, -2.30737, -2.74941, -2.98078, -3.57889, -3.66644, -4.20862, -4.24018, -4.44781, -4.59548, -4.7479, -4.86684, -4.92289, -4.94387, -4.88851, -4.83806, -4.84407, -4.79985, -4.74585
0.44, 0.0319375, -2.05578, -1.40482, -0.657393, -0.565644, -2.29455, -1.24562, -1.52847, -3.30993, -2.49931, -1.16088, -1.0177, -0.371377, -0.514025, -0.699846, -0.411363, -0.601369, -0.863842, -0.456312, -1.10615, -1.42834, -1.73839, -2.14211, -2.32674, -2.98163, -3.0146, -3.62333, -3.76354, -4.22818, -4.55825, -4.68655, -4.71123, -4.84856, -4.88725, -4.98648, -4.99869, -4.95441, -4.90844, -4.90152, -4.8392, -4.81612
