# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.39, 0.0319375, 1.33154, -0.0327374, 0.643185, 1.26159, 0.839367, 1.70361, 2.25171, 1.77204, 0.659421, 0.712389, 1.23274, 1.84434, 0.770669, 1.48822, 1.72492, 1.9755, 1.47116, 1.56389, 1.61379, 1.0302, 1.58846, 1.70817, 1.62592, 2.04001, 1.66885, 1.8901, 1.68716, 1.90368, 1.98274, 1.57119, 1.44711, 1.72702, 1.54078, 1.41793, 1.26638, 0.863162, 1.03082, 0.623346, 0.303348, -0.160985
0.4, 0.0319375, 0.592839, -1.15538, 0.98949, 1.01921, 0.821072, 1.71892, 1.73017, 1.41816, 1.91865, 1.06949, 0.811378, 1.57284, 0.975097, 1.31244, 1.2896, 1.67682, 1.67096, 1.44139, 1.63155, 0.830184, 1.44316, 1.9307, 1.78887, 1.33155, 1.79606, 1.82891, 1.89708, 2.07313, 1.79547, 1.55301, 1.70656, 1.68225, 1.4517, 1.43905, 1.21652, 1.12126, 1.17753, 0.950698, 0.352367, -0.0905627
0.41, 0.0319375, 0.725605, -0.102197, 1.36661, 1.74434, 0.620652, 1.42357, 1.98147, 1.34169, 2.39077, 1.4632, 1.55271, 1.75868, 1.37941, 1.66427, 1.54849, 1.41493, 1.72833, 1.99299, 1.67607, 1.48352, 1.82636, 1.83258, 1.69722, 1.54893, 1.52824, 1.69662, 1.6418, 1.77358, 1.57587, 1.40035, 1.75802, 1.8294, 1.84565, 1.33661, 0.912463, 1.36888, 1.24334, 1.05108, 0.687258, 0.00648276
0.42, 0.0319375, 0.846671, 0.169603, 1.07029, 1.50141, 1.25288, 1.91741, 1.73091, 1.12909, 1.81026, 1.04208, 1.4906, 1.96054, 1.52955, 1.46622, 1.55716, 1.40794, 1.4405, 2.12044, 1.41752, 1.66514, 2.08871, 2.01033, 1.63568, 1.6441, 1.78982, 1.90493, 1.83659, 1.97785, 1.59261, 1.31451, 1.7796, 1.69261, 1.68884, 1.43851, 1.00701, 1.04168, 0.700837, 0.707749, 0.568755, 0.0984824
0.43, 0.0319375, 0.229462, 0.285537, 0.830435, 1.65863, 0.825314, 1.89158, 2.01622, 1.39215, 0.831949, 1.20204, 0.865668, 1.19848, 1.32364, 1.21088, 1.31336, 1.57105, 1.41403, 1.62666, 1.36876, 1.33398, 1.71229, 1.99956, 1.66113, 1.39449, 1.38493, 1.68061, 1.98939, 1.51616, 1.80141, 1.76495, 1.71957, 1.62136, 1.67493, 1.7533, 1.42127, 1.36273, 1.17167, 1.06598, 0.857377, 0.206286
0.44, 0.0319375, 0.111259, 0.259216, 0.469941, 1.04986, 1.1963, 1.15023, 1.43694, 0.795325, 0.721983, 1.03586, 0.735583, 1.08798, 1.04526, 1.39156, 1.80488, 1.32873, 1.70899, 1.43803, 0.983697, 1.36857, 2.1544, 1.91601, 1.69071, 1.85426, 1.6707, 1.69848, 2.20489, 1.88461, 1.76826, 1.30462, 1.23296, 1.67181, 1.72843, 1.44104, 1.48375, 1.35677, 1.05961, 1.10346, 0.850689, 0.167581
0.45, 0.0319375, 0.51853, 0.0644249, 0.825987, 1.28468, 1.57658, 1.44404, 1.87776, 1.22524, 1.49965, 1.53255, 1.13814, 0.969143, 0.593869, 1.38593, 1.30261, 0.919449, 1.51481, 1.26957, 1.18956, 1.86948, 2.11018, 1.79444, 1.7937, 2.21007, 1.88655, 1.40511, 1.6897, 1.49136, 1.92465, 1.35031, 1.22158, 1.53384, 1.21028, 1.31343, 1.11337, 1.33653, 1.31295, 0.953335, 0.691885, -0.0429201
0.46, 0.0319375, 0.712899, 1.02172, 1.52299, 1.05605, 1.31256, 1.02799, 1.97169, 1.66857, 1.61785, 0.674877, 1.33368, 1.23373, 0.840994, 1.80473, 1.76591, 1.73632, 1.66871, 1.56774, 1.20151, 1.61306, 2.10681, 1.85999, 1.62706, 1.73511, 1.9608, 1.21359, 1.461, 1.76132, 1.57314, 1.68971, 1.32424, 1.8314, 1.75185, 1.48222, 0.84615, 1.20409, 1.0017, 0.530888, 0.510006, -0.0643481
0.47, 0.0319375, 0.535627, 1.40056, 1.5606, 0.867402, 1.1956, 1.06447, 1.80076, 0.685222, 1.60943, 1.4937, 1.55638, 1.54238, 1.08824, 1.59286, 1.59098, 1.79551, 1.75066, 1.63696, 1.56156, 1.32094, 1.7062, 2.1937, 2.06265, 1.89325, 1.7704, 1.01061, 1.50606, 1.92671, 1.29924, 1.15228, 1.4226, 1.60722, 1.70577, 1.31886, 1.46295, 1.21493, 1.15114, 0.867503, 0.628558, -0.196494
0.48, 0.0319375, 0.698443, 0.928452, 1.40155, 1.21274, 1.31927, 1.54429, 1.49665, 1.30129, 1.68485, 1.3721, 1.42475, 1.51157, 1.45381, 1.59945, 0.978166, 1.36984, 1.29897, 1.4451, 1.59309, 1.63558, 2.06481, 2.15541, 2.1744, 2.04876, 1.30613, 1.25419, 1.69522, 1.51124, 1.38998, 1.34312, 1.47782, 1.22989, 1.49443, 1.0011, 1.48647, 1.34824, 1.29041, 1.17957, 0.611694, -0.0849148
0.49, 0.0319375, 0.904145, 0.952579, 1.2334, 1.00502, 1.10013, 1.5696, 1.54623, 1.24232, 1.84507, 2.05307, 1.64179, 1.95863, 0.986684, 1.85136, 1.43123, 1.40055, 1.48455, 1.14368, 1.3848, 1.23172, 2.01716, 2.05933, 1.88262, 1.8702, 1.53992, 1.59438, 1.56222, 1.59482, 1.42819, 1.42682, 1.55959, 1.24858, 1.2896, 0.861677, 1.29218, 1.33385, 0.998756, 0.845755, 0.632459, -0.0480686
0.5, 0.0319375, 0.181299, 0.729737, 1.3825, 1.05179, 1.43491, 2.08518, 1.94242, 1.32588, 2.03691, 2.04563, 1.3785, 1.70751, 1.49166, 1.98713, 2.15319, 1.60052, 1.69009, 1.9399, 1.46924, 1.51006, 1.6282, 2.04027, 1.80003, 1.41278, 1.80921, 2.29593, 1.75119, 1.6677, 1.88271, 1.35598, 1.52292, 1.5275, 1.19851, 1.0308, 1.21619, 1.42698, 0.961714, 0.689998, 0.401036, -0.16818
0.51, 0.0319375, 1.14437, 1.18912, 1.72471, 1.31663, 1.27837, 2.1844, 1.6905, 1.41384, 1.61475, 1.11955, 0.864178, 1.60235, 1.23362, 2.01322, 2.03151, 1.09064, 1.53357, 2.03088, 1.52738, 1.98439, 1.68878, 1.47788, 1.43864, 1.62448, 2.04147, 1.92981, 1.99619, 1.83229, 1.94042, 1.58907, 1.42432, 1.34016, 1.01365, 1.23899, 1.07087, 1.21189, 1.04634, 0.645449, 0.213906, -0.171423
0.52, 0.0319375, 0.824639, 1.50718, 2.07587, 1.15707, -0.235816, 1.48505, 1.44676, 1.40047, 1.46383, 0.747803, 0.576502, 1.45187, 0.704561, 1.43578, 1.15984, 0.481848, 1.17769, 2.05021, 1.58357, 1.64775, 1.72313, 1.68062, 2.19115, 2.13856, 2.17832, 1.90184, 2.32574, 1.84109, 1.79348, 1.43257, 1.61171, 1.64229, 1.60422, 1.60358, 1.29, 1.36178, 1.39733, 0.732035, 0.438294, -0.192493
